id_beneficiaire,nom,sexe,age,region,province,statut,taille_menage,type_aide,montant_fcfa,nb_distributions,score_vulnerabilite,mois
1193,Hamidou Coulibaly,Masculin,31.0,Nord,Yatenga,Retourné,10,Aide alimentaire,51560.0,7,57,12
1597,Oumarou Nana,Masculin,32.0,Sahel,Oudalan,Réfugié,6,Aide alimentaire,43507.0,3,96,8
1678,Salif Sanon,Masculin,34.0,Sahel,Soum,Communauté hôte,3,Kit de survie,73914.0,7,45,7
2739,Fatima Ouedraogo,Féminin,29.0,Sahel,Séno,Déplacé interne,8,Kit de survie,71927.0,2,87,4
1134,Abdoul Sawadogo,Masculin,37.0,Centre,Oubritenga,Réfugié,11,Kit de survie,84524.0,1,70,11
322,Mariam Kone,Féminin,57.0,Centre,Ganzourgou,Déplacé interne,4,Aide alimentaire,34962.0,6,67,3
103,Salif Diallo,Masculin,44.0,Centre,Ganzourgou,Communauté hôte,8,Kit de survie,75258.0,3,57,5
394,Fatoumata Tapsoba,Féminin,64.0,Sahel,Séno,Communauté hôte,2,Soutien médical,26041.0,3,69,8
2343,Yacouba Tapsoba,Masculin,19.0,Est,Tapoa,Communauté hôte,6,Aide alimentaire,19720.0,6,66,12
1419,Oumarou Zongo,Masculin,30.0,Est,Gourma,Déplacé interne,10,Aide alimentaire,58305.0,1,89,4
486,Safi Ilboudo,Féminin,22.0,Centre,Oubritenga,Réfugié,1,Aide alimentaire,36810.0,5,63,2
1327,Mamadou Nana,Masculin,45.0,Est,Gourma,Déplacé interne,9,Abri d'urgence,112687.0,3,89,2
1731,Hamidou Ilboudo,Masculin,32.0,Sahel,Séno,Retourné,10,Aide alimentaire,45867.0,6,81,10
2024,Souleymane Diallo,Masculin,55.0,Sahel,Oudalan,Déplacé interne,7,Kit de survie,83806.0,6,94,6
1065,Seydou Toe,Masculin,63.0,Centre,Ganzourgou,Réfugié,4,Aide alimentaire,52480.0,1,94,3
2507,Rokia Sawadogo,Féminin,29.0,Sahel,Oudalan,Communauté hôte,1,Aide alimentaire,54288.0,6,44,7
2207,Drissa Zongo,Masculin,44.0,Nord,Zondoma,Réfugié,11,Kit de survie,73160.0,2,70,10
1908,Moussa Diallo,Masculin,48.0,Centre,Oubritenga,Communauté hôte,8,Aide alimentaire,30873.0,7,52,1
125,Seydou Nana,Masculin,39.0,Sahel,Oudalan,Réfugié,10,Aide alimentaire,30957.0,1,96,12
421,Clarisse Toe,Féminin,74.0,Sahel,Séno,Retourné,7,Abri d'urgence,98612.0,4,100,4
2667,Boureima Tapsoba,Masculin,56.0,Nord,Loroum,Déplacé interne,11,Soutien médical,24760.0,6,76,4
529,Adama Kabore,Masculin,63.0,Centre,Oubritenga,Déplacé interne,5,Aide alimentaire,42010.0,4,81,4
599,Mamadou Diallo,Masculin,26.0,Centre,Ganzourgou,Réfugié,8,Aide alimentaire,46436.0,7,71,3
1906,Issouf Bambara,Masculin,38.0,Sahel,Oudalan,Réfugié,1,Aide alimentaire,29306.0,5,73,7
1847,Rasmane Zongo,Masculin,37.0,Est,Gourma,Déplacé interne,9,Aide alimentaire,53621.0,4,76,7
663,Safi Nana,Féminin,35.0,Est,Gourma,Réfugié,4,Kit de survie,102429.0,2,71,10
2006,Kadiatou Toe,Féminin,35.0,Sahel,Soum,Réfugié,3,Aide alimentaire,54950.0,3,73,10
728,Safi Kabore,Féminin,58.0,Nord,Yatenga,Réfugié,3,Aide alimentaire,44963.0,3,67,10
2112,Yacouba Tapsoba,Masculin,56.0,Est,Tapoa,Déplacé interne,4,Aide alimentaire,59223.0,1,71,2
2652,Rasmane Ilboudo,Masculin,26.0,Centre,Kadiogo,Communauté hôte,5,Aide alimentaire,39554.0,6,50,12
2323,Aissata Bambara,Féminin,46.0,Centre,Oubritenga,Déplacé interne,3,Kit de survie,99017.0,6,58,11
1092,Safi Sawadogo,Féminin,50.0,Sahel,Oudalan,Déplacé interne,1,Kit de survie,69910.0,5,56,9
1657,Mariam Tapsoba,Féminin,58.0,Est,Gourma,Déplacé interne,8,Abri d'urgence,81445.0,6,85,7
2167,Rokia Ouedraogo,Féminin,51.0,Boucle du Mouhoun,Nayala,Déplacé interne,10,Aide alimentaire,38350.0,1,78,3
1682,Assita Coulibaly,Féminin,62.0,Sahel,Soum,Déplacé interne,2,Abri d'urgence,136325.0,4,84,3
2158,Abdoul Kone,Masculin,51.0,Est,Tapoa,Retourné,4,Abri d'urgence,100121.0,5,58,6
1227,Boureima Sanon,Masculin,25.0,Sahel,Séno,Déplacé interne,6,Aide alimentaire,50177.0,2,98,11
234,Mariam Bambara,Féminin,35.0,Centre,Oubritenga,Déplacé interne,2,Aide alimentaire,49341.0,1,55,7
1477,Mariam Nana,Féminin,34.0,Sahel,Séno,Déplacé interne,5,Aide alimentaire,38541.0,6,77,11
1742,Clarisse Ouedraogo,Féminin,34.0,Sahel,Oudalan,Communauté hôte,11,Soutien médical,34670.0,6,66,6
2711,Rokia Tapsoba,Féminin,35.0,Centre,Ganzourgou,Communauté hôte,10,Soutien médical,29421.0,1,54,7
1015,Aminata Ilboudo,Féminin,38.0,Sahel,Soum,Réfugié,1,Abri d'urgence,104472.0,7,61,1
1262,Fatoumata Sanon,Féminin,48.0,Centre,Oubritenga,Communauté hôte,7,Aide alimentaire,63898.0,7,55,2
510,Assita Traore,Féminin,39.0,Sahel,Oudalan,Réfugié,9,Kit de survie,90488.0,6,89,10
2617,Issouf Diallo,Masculin,70.0,Sahel,Oudalan,Communauté hôte,10,Abri d'urgence,151941.0,7,84,10
870,Salamata Kone,Féminin,22.0,Sahel,Séno,Communauté hôte,4,Aide alimentaire,50971.0,1,66,12
1780,Aissata Zongo,Féminin,18.0,Est,Gnagna,Retourné,3,Aide alimentaire,67596.0,1,65,6
1371,Safi Diallo,Féminin,71.0,Centre,Ganzourgou,Déplacé interne,1,Soutien médical,29947.0,1,65,11
1376,Zeinabou Ouedraogo,Féminin,30.0,Boucle du Mouhoun,Mouhoun,Communauté hôte,5,Aide alimentaire,45947.0,2,51,12
2348,Rasmane Tapsoba,Masculin,48.0,Nord,Loroum,Retourné,7,Abri d'urgence,95448.0,5,61,9
1763,Oumarou Traore,Masculin,46.0,Nord,Yatenga,Déplacé interne,1,Aide alimentaire,43029.0,5,40,4
2181,Souleymane Ouedraogo,Masculin,70.0,Boucle du Mouhoun,Nayala,Déplacé interne,8,Aide alimentaire,57404.0,7,99,9
1048,Adama Sanon,Masculin,36.0,Est,Tapoa,Déplacé interne,8,Abri d'urgence,174099.0,7,85,9
2732,Issouf Tapsoba,Masculin,32.0,Centre,Oubritenga,Communauté hôte,4,Kit de survie,73504.0,7,42,5
2291,Haoua Traore,Féminin,61.0,Centre,Kadiogo,Déplacé interne,6,Aide alimentaire,31636.0,5,86,4
1101,Souleymane Nana,Masculin,61.0,Sahel,Oudalan,Communauté hôte,7,Aide alimentaire,56092.0,1,83,5
1833,Aissata Coulibaly,Féminin,27.0,Nord,Zondoma,Communauté hôte,11,Aide alimentaire,52814.0,4,53,12
2137,Abdoul Sawadogo,Masculin,66.0,Boucle du Mouhoun,Nayala,Déplacé interne,9,Soutien médical,30998.0,4,97,8
1237,Safi Sanon,Féminin,21.0,Boucle du Mouhoun,Banwa,Déplacé interne,11,Kit de survie,65730.0,7,78,12
30,Seydou Zongo,Masculin,50.0,Centre,Oubritenga,Déplacé interne,5,Aide alimentaire,43818.0,7,67,2
1846,Ibrahim Tapsoba,Masculin,56.0,Est,Gnagna,Retourné,3,Aide alimentaire,31492.0,2,53,2
848,Zeinabou Traore,Féminin,53.0,Sahel,Soum,Déplacé interne,1,Abri d'urgence,103266.0,5,68,4
1214,Rokia Dabre,Féminin,26.0,Centre,Kadiogo,Déplacé interne,8,Kit de survie,-1000.0,2,74,6
1201,Assita Diallo,Féminin,41.0,Est,Gourma,Déplacé interne,6,Kit de survie,54734.0,5,87,5
2311,Mariam Ouedraogo,Féminin,59.0,Boucle du Mouhoun,Mouhoun,Réfugié,5,Kit de survie,66233.0,1,65,4
1707,Aissata Traore,Féminin,48.0,Est,Tapoa,Déplacé interne,1,Aide alimentaire,39528.0,7,61,8
189,Fatima Tapsoba,Féminin,67.0,Est,Gourma,Communauté hôte,7,Aide alimentaire,53638.0,2,75,7
171,Fatoumata Tapsoba,Féminin,74.0,Sahel,Soum,Communauté hôte,1,Soutien médical,22411.0,7,67,12
2303,Safi Ilboudo,Féminin,36.0,Est,Gnagna,Déplacé interne,6,Kit de survie,80506.0,6,75,11
44,Aminata Ilboudo,Féminin,44.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,5,Soutien médical,34590.0,2,71,4
88,Safi Tapsoba,Féminin,26.0,Sahel,Soum,Déplacé interne,2,Aide alimentaire,41412.0,1,74,11
2548,Hamidou Kone,Masculin,34.0,Sahel,Séno,Réfugié,4,Abri d'urgence,122481.0,4,83,1
835,Binta Zongo,Féminin,67.0,Centre,Kadiogo,Déplacé interne,9,Kit de survie,90250.0,2,89,2
283,Yacouba Diallo,Masculin,41.0,Centre,Ganzourgou,Retourné,9,Abri d'urgence,126395.0,6,63,11
1357,Haoua Ilboudo,Féminin,25.0,Sahel,Soum,Communauté hôte,1,Aide alimentaire,41844.0,1,50,6
2669,Aminata Kone,Féminin,47.0,Nord,Yatenga,Déplacé interne,11,Kit de survie,89748.0,5,68,9
643,Drissa Bambara,Masculin,39.0,Centre,Oubritenga,Réfugié,5,Soutien médical,34076.0,7,76,6
965,Yacouba Ilboudo,Masculin,58.0,Sahel,Soum,Déplacé interne,5,Aide alimentaire,50772.0,3,87,8
1229,Kadiatou Kabore,Féminin,64.0,Est,Gourma,Communauté hôte,9,Kit de survie,65553.0,4,83,7
1100,Seydou Sanon,Masculin,41.0,Nord,Zondoma,Communauté hôte,1,Abri d'urgence,126952.0,5,28,8
416,Ibrahim Ouedraogo,Masculin,51.0,Centre,Oubritenga,Réfugié,3,Aide alimentaire,49454.0,1,67,5
150,Issouf Ilboudo,Masculin,25.0,Boucle du Mouhoun,Banwa,Retourné,7,Soutien médical,34348.0,7,67,5
522,Oumarou Zongo,Masculin,28.0,Centre,Oubritenga,Réfugié,11,Kit de survie,67794.0,6,77,2
2603,Rokia Nana,Féminin,22.0,Boucle du Mouhoun,Banwa,Déplacé interne,9,Soutien médical,39201.0,6,79,6
1379,Rasmane Dabre,Masculin,24.0,Sahel,Séno,Déplacé interne,11,Soutien médical,20946.0,4,100,4
1310,Safi Ouedraogo,Féminin,46.0,Est,,Communauté hôte,4,Aide alimentaire,54983.0,3,57,6
2067,Yacouba Ouedraogo,Masculin,38.0,Sahel,Soum,Réfugié,6,Aide alimentaire,33007.0,5,99,2
917,Adama Bambara,Masculin,72.0,Sahel,Séno,Réfugié,9,Soutien médical,30257.0,6,100,5
135,Clarisse Sanon,Féminin,38.0,Est,Tapoa,Déplacé interne,7,Aide alimentaire,51940.0,1,87,3
2435,Binta Tapsoba,Féminin,21.0,Sahel,Soum,Réfugié,11,Aide alimentaire,32470.0,7,100,3
677,Boureima Dabre,Masculin,23.0,Boucle du Mouhoun,Nayala,Réfugié,5,Soutien médical,43303.0,6,81,7
1179,Clarisse Bambara,Féminin,21.0,Centre,Oubritenga,Réfugié,8,Aide alimentaire,34290.0,5,90,11
323,Zeinabou Sawadogo,Féminin,24.0,Centre,Kadiogo,Déplacé interne,10,Abri d'urgence,96401.0,7,80,12
1557,Salamata Coulibaly,Féminin,54.0,Centre,Kadiogo,Retourné,11,Soutien médical,39029.0,1,55,10
1719,Binta Traore,Féminin,40.0,Centre,Kadiogo,Réfugié,1,Soutien médical,15533.0,7,51,1
2682,Aissata Toe,Féminin,57.0,Sahel,Soum,Déplacé interne,1,Aide alimentaire,49568.0,4,63,9
2393,Abdoul Kabore,Masculin,34.0,Nord,Yatenga,Communauté hôte,2,Aide alimentaire,32734.0,3,33,11
1049,Safi Diallo,Féminin,45.0,Est,Gnagna,Réfugié,6,Soutien médical,30500.0,5,92,1
2447,Hamidou Tapsoba,Masculin,54.0,Nord,Yatenga,Déplacé interne,5,Kit de survie,92869.0,7,64,2
222,Aissata Sawadogo,Féminin,43.0,Sahel,Séno,Déplacé interne,3,Aide alimentaire,,2,72,10
1729,Haoua Diallo,Féminin,45.0,Est,Tapoa,Déplacé interne,4,Aide alimentaire,38250.0,5,74,7
1741,Rokia Traore,Féminin,30.0,Centre,Ganzourgou,Communauté hôte,9,Abri d'urgence,126409.0,3,46,6
2568,Drissa Diallo,Masculin,44.0,Sahel,Soum,Déplacé interne,6,Aide alimentaire,48728.0,4,90,3
174,Issouf Bambara,Masculin,30.0,Est,Gnagna,Réfugié,5,Aide alimentaire,58910.0,2,88,8
1453,Binta Coulibaly,Féminin,44.0,Sahel,Séno,Déplacé interne,8,Kit de survie,62322.0,6,81,1
1573,Aminata Dabre,Féminin,34.0,Centre,Oubritenga,Réfugié,6,Kit de survie,93012.0,1,73,9
472,Assita Kone,Féminin,66.0,Centre,Ganzourgou,Déplacé interne,3,Aide alimentaire,40375.0,6,77,6
1901,Fatima Diallo,Féminin,18.0,Centre,Kadiogo,Retourné,9,Soutien médical,45343.0,5,69,1
2287,Safi Dabre,Féminin,61.0,Nord,Yatenga,Retourné,2,Soutien médical,34016.0,5,65,10
512,Abdoul Dabre,Masculin,63.0,Est,Gourma,Réfugié,9,Soutien médical,27897.0,6,100,8
1247,Mamadou Diallo,Masculin,22.0,Sahel,,Déplacé interne,1,Soutien médical,30449.0,6,70,6
315,Assita Sanon,Féminin,57.0,Centre,Oubritenga,Réfugié,3,Kit de survie,65652.0,2,60,9
153,Boureima Ouedraogo,Masculin,34.0,Est,Gourma,Réfugié,6,Aide alimentaire,56257.0,5,91,2
679,Assita Bambara,Féminin,21.0,Sahel,Soum,Déplacé interne,8,Aide alimentaire,59300.0,2,98,5
273,Maimouna Nana,Féminin,27.0,Sahel,,Réfugié,1,Soutien médical,21810.0,2,65,3
271,Maimouna Sawadogo,Féminin,51.0,Est,Tapoa,Communauté hôte,9,Abri d'urgence,136053.0,2,62,11
1279,Rasmane Ouedraogo,Masculin,62.0,Nord,Loroum,Déplacé interne,7,Soutien médical,31643.0,4,91,2
2477,Oumarou Nana,Masculin,44.0,Centre,Ganzourgou,Communauté hôte,11,Aide alimentaire,40696.0,6,51,8
868,Hamidou Sawadogo,Masculin,74.0,Centre,Oubritenga,Déplacé interne,6,Soutien médical,35686.0,5,89,10
1175,Fatima Toe,Féminin,32.0,Sahel,,Retourné,5,Aide alimentaire,55511.0,5,65,12
671,Hamidou Tapsoba,Masculin,38.0,Centre,Ganzourgou,Communauté hôte,5,Aide alimentaire,36965.0,4,51,6
2597,Adama Sawadogo,Masculin,46.0,Centre,Ganzourgou,Réfugié,5,Soutien médical,31157.0,6,76,8
1851,Ibrahim Traore,Masculin,43.0,Centre,Oubritenga,Déplacé interne,8,Kit de survie,95537.0,7,67,12
2460,Yacouba Bambara,Masculin,58.0,Nord,Zondoma,Retourné,7,Kit de survie,90365.0,5,67,9
258,Fatoumata Nana,Féminin,25.0,Centre,Ganzourgou,Déplacé interne,10,Aide alimentaire,33467.0,4,88,7
2420,Mamadou Toe,Masculin,45.0,Centre,Ganzourgou,Retourné,8,Abri d'urgence,131292.0,7,69,3
2162,Aminata Ouedraogo,Féminin,30.0,Centre,Oubritenga,Retourné,1,Soutien médical,25041.0,1,37,8
1627,Abdoul Zongo,Masculin,58.0,Centre,Oubritenga,Déplacé interne,8,Abri d'urgence,116605.0,7,70,5
1245,Fatoumata Tapsoba,Féminin,70.0,Sahel,Séno,Communauté hôte,10,Aide alimentaire,50012.0,1,85,6
568,Moussa Nana,Masculin,25.0,Sahel,Soum,Réfugié,6,Kit de survie,82924.0,6,99,6
255,Hamidou Ouedraogo,Masculin,67.0,Est,Gnagna,Retourné,2,Aide alimentaire,30633.0,1,66,2
694,Drissa Traore,Masculin,73.0,Nord,Loroum,Communauté hôte,11,Aide alimentaire,55942.0,2,79,6
1805,Moussa Kone,Masculin,63.0,Nord,Yatenga,Déplacé interne,4,Aide alimentaire,58224.0,4,86,4
931,Rasmane Traore,Masculin,20.0,Centre,Kadiogo,Déplacé interne,7,Kit de survie,82397.0,7,85,5
169,Moussa Sanon,Masculin,54.0,Boucle du Mouhoun,Nayala,Réfugié,7,Abri d'urgence,127954.0,3,79,7
2703,Abdoul Ouedraogo,Masculin,26.0,Centre,Ganzourgou,Déplacé interne,3,Kit de survie,71087.0,2,62,11
1946,Maimouna Traore,Féminin,66.0,Centre,Oubritenga,Réfugié,1,Soutien médical,28391.0,3,68,7
784,Souleymane Sanon,Masculin,65.0,Nord,Yatenga,Communauté hôte,9,Aide alimentaire,57615.0,1,79,1
292,Moussa Traore,Masculin,19.0,Boucle du Mouhoun,Banwa,Déplacé interne,1,Aide alimentaire,31180.0,4,64,10
2040,Oumarou Dabre,Masculin,56.0,Sahel,Séno,Retourné,11,Kit de survie,67065.0,1,71,2
2494,Seydou Coulibaly,Masculin,43.0,Centre,Ganzourgou,Communauté hôte,11,Soutien médical,32242.0,4,56,4
1369,Oumarou Sanon,Masculin,31.0,Sahel,Séno,Communauté hôte,8,Soutien médical,33021.0,3,71,5
1992,Abdoul Kone,Masculin,49.0,Boucle du Mouhoun,,Déplacé interne,7,Abri d'urgence,162388.0,3,65,6
136,Abdoul Ouedraogo,Masculin,73.0,Centre,Ganzourgou,Communauté hôte,7,Soutien médical,13152.0,7,65,2
1406,Oumarou Diallo,Masculin,32.0,Sahel,Séno,Retourné,8,Abri d'urgence,182094.0,2,81,10
2115,Kadiatou Bambara,Féminin,74.0,Centre,Kadiogo,Déplacé interne,9,Kit de survie,77909.0,7,86,10
1658,Oumarou Kone,Masculin,40.0,Centre,Kadiogo,Retourné,4,Soutien médical,37084.0,4,56,5
368,Fatoumata Coulibaly,Féminin,22.0,Centre,Oubritenga,Déplacé interne,7,Aide alimentaire,34561.0,6,87,8
1107,Yacouba Sawadogo,Masculin,54.0,Sahel,,Retourné,1,Kit de survie,61764.0,1,52,3
1323,Zeinabou Tapsoba,Féminin,22.0,Est,Gourma,Déplacé interne,5,Aide alimentaire,49359.0,6,88,9
1712,Issouf Kone,Masculin,42.0,Sahel,Soum,Réfugié,5,Aide alimentaire,60908.0,5,86,2
708,Maimouna Bambara,Féminin,50.0,Sahel,Séno,Déplacé interne,6,Kit de survie,76663.0,6,94,9
1531,Boureima Ilboudo,Masculin,47.0,Sahel,Soum,Déplacé interne,2,Soutien médical,25885.0,2,62,8
1069,Moussa Ouedraogo,Masculin,21.0,Est,Tapoa,Communauté hôte,10,Aide alimentaire,49733.0,4,77,5
1282,Safi Zongo,Féminin,34.0,Centre,Kadiogo,Déplacé interne,8,Aide alimentaire,34979.0,4,77,8
2441,Maimouna Kabore,Féminin,47.0,Boucle du Mouhoun,Nayala,Réfugié,3,Kit de survie,81398.0,1,58,4
1012,Rokia Tapsoba,Féminin,44.0,Sahel,Séno,Réfugié,5,Aide alimentaire,31485.0,2,89,6
786,Salamata Zongo,Féminin,53.0,Sahel,Soum,Déplacé interne,8,Kit de survie,72753.0,5,87,7
2224,Salif Coulibaly,Masculin,49.0,Est,Gnagna,Déplacé interne,7,Abri d'urgence,77027.0,4,79,5
211,Clarisse Diallo,Féminin,74.0,Sahel,Oudalan,Communauté hôte,7,Aide alimentaire,51160.0,3,80,3
2009,Boureima Nana,Masculin,53.0,Centre,Kadiogo,Communauté hôte,5,Kit de survie,88451.0,5,49,10
2150,Fatima Traore,Féminin,50.0,Nord,,Réfugié,11,Kit de survie,70119.0,4,81,1
366,Hamidou Toe,Masculin,24.0,Sahel,Séno,Déplacé interne,10,Aide alimentaire,36874.0,4,100,9
1714,Ibrahim Traore,Masculin,26.0,Est,Gnagna,Déplacé interne,9,Aide alimentaire,40915.0,2,78,4
479,Haoua Nana,Féminin,23.0,Sahel,Séno,Déplacé interne,8,Abri d'urgence,157885.0,5,100,6
444,Issouf Kone,Masculin,65.0,Est,Gourma,Communauté hôte,5,Kit de survie,75927.0,2,78,10
1745,Abdoul Sanon,Masculin,45.0,Sahel,Soum,Réfugié,10,Aide alimentaire,51565.0,7,99,9
1809,Adama Bambara,Masculin,53.0,Boucle du Mouhoun,Nayala,Déplacé interne,10,Abri d'urgence,105986.0,3,74,9
999,Zeinabou Kabore,Féminin,55.0,Centre,Kadiogo,Déplacé interne,6,Aide alimentaire,46869.0,2,73,1
2252,Salamata Sawadogo,Féminin,25.0,Nord,Loroum,Retourné,1,Aide alimentaire,56387.0,5,48,7
109,Adama Sanon,Masculin,49.0,Sahel,Soum,Réfugié,10,Kit de survie,77971.0,6,94,4
745,Rasmane Sanon,Masculin,35.0,Nord,Zondoma,Déplacé interne,7,Aide alimentaire,43342.0,7,68,6
2111,Abdoul Ilboudo,Masculin,26.0,Nord,Yatenga,Déplacé interne,1,Kit de survie,81995.0,1,50,5
408,Ibrahim Sawadogo,Masculin,57.0,Est,Tapoa,Déplacé interne,11,Kit de survie,56694.0,6,85,3
415,Clarisse Dabre,Féminin,22.0,Centre,Kadiogo,Communauté hôte,1,Aide alimentaire,56600.0,4,34,4
333,Yacouba Kabore,Masculin,65.0,Boucle du Mouhoun,Banwa,Réfugié,10,Abri d'urgence,114551.0,3,96,10
908,Issouf Diallo,Masculin,37.0,Sahel,Séno,Réfugié,1,Aide alimentaire,52159.0,2,72,5
536,Rokia Sanon,Féminin,49.0,Est,Gnagna,Déplacé interne,6,Kit de survie,66743.0,4,89,3
1089,Aminata Ouedraogo,Féminin,65.0,Est,Gnagna,Réfugié,11,Aide alimentaire,38816.0,3,100,1
1850,Salamata Zongo,Féminin,72.0,Centre,,Déplacé interne,2,Kit de survie,42341.0,7,79,1
1660,Issouf Toe,Masculin,35.0,Sahel,Oudalan,Réfugié,8,Aide alimentaire,47837.0,2,93,10
839,Aminata Toe,Féminin,27.0,Sahel,Séno,Communauté hôte,3,Soutien médical,36634.0,1,52,8
799,Zeinabou Coulibaly,Féminin,20.0,Sahel,Soum,Déplacé interne,3,Kit de survie,88993.0,5,75,12
1880,Safi Bambara,Féminin,32.0,Est,Gourma,Communauté hôte,11,Soutien médical,20232.0,2,56,10
507,Mariam Diallo,Féminin,28.0,Sahel,Oudalan,Communauté hôte,1,Soutien médical,24377.0,4,39,9
200,Fatoumata Coulibaly,Féminin,72.0,Nord,Zondoma,Déplacé interne,5,Aide alimentaire,31038.0,4,80,1
1777,Binta Ouedraogo,Féminin,31.0,Sahel,Soum,Déplacé interne,8,Kit de survie,96739.0,3,92,5
1772,Fatoumata Toe,Féminin,29.0,Est,Tapoa,Retourné,9,Aide alimentaire,29396.0,6,67,1
290,Aissata Sawadogo,Féminin,70.0,Sahel,Soum,Retourné,4,Kit de survie,86809.0,7,84,5
247,Boureima Ouedraogo,Masculin,71.0,Sahel,Soum,Communauté hôte,4,Abri d'urgence,95624.0,2,81,3
2416,Binta Tapsoba,Féminin,30.0,Est,Tapoa,Déplacé interne,4,Kit de survie,68536.0,7,68,1
979,Safi Ilboudo,Féminin,62.0,Est,Tapoa,Déplacé interne,5,Aide alimentaire,33740.0,3,100,1
737,Mamadou Diallo,Masculin,30.0,Sahel,Soum,Réfugié,10,Soutien médical,27627.0,5,91,4
2118,Mariam Sawadogo,Féminin,54.0,Sahel,Oudalan,Déplacé interne,7,Kit de survie,79663.0,5,92,3
606,Seydou Sanon,Masculin,69.0,Nord,Yatenga,Déplacé interne,2,Kit de survie,72298.0,1,73,12
2508,Adama Ilboudo,Masculin,69.0,Sahel,,Déplacé interne,6,Kit de survie,68429.0,4,100,11
2527,Oumarou Ouedraogo,Masculin,40.0,Centre,Kadiogo,Réfugié,5,Kit de survie,93105.0,3,73,9
97,Salamata Diallo,Féminin,44.0,Sahel,Séno,Déplacé interne,2,Aide alimentaire,25699.0,2,74,12
1222,Adama Traore,Masculin,56.0,Centre,Ganzourgou,Communauté hôte,11,Kit de survie,65715.0,1,51,6
2116,Souleymane Nana,Masculin,54.0,Boucle du Mouhoun,Banwa,Déplacé interne,11,Aide alimentaire,45632.0,6,72,10
2454,Boureima Tapsoba,Masculin,50.0,Centre,Kadiogo,Déplacé interne,5,Aide alimentaire,56328.0,7,71,9
2244,Mariam Tapsoba,Féminin,,Est,Tapoa,Communauté hôte,2,Soutien médical,36909.0,2,46,11
1566,Hamidou Tapsoba,Masculin,46.0,Est,Tapoa,Déplacé interne,3,Aide alimentaire,47497.0,7,60,4
1264,Moussa Ouedraogo,Masculin,44.0,Sahel,Séno,Communauté hôte,1,Aide alimentaire,45270.0,3,36,4
2716,Oumarou Coulibaly,Masculin,28.0,Nord,Loroum,Déplacé interne,5,Aide alimentaire,37318.0,5,67,10
2453,Assita Traore,Féminin,18.0,Est,Gnagna,Déplacé interne,7,Aide alimentaire,55946.0,4,90,11
2060,Safi Nana,Féminin,27.0,Nord,Yatenga,Communauté hôte,3,Aide alimentaire,44680.0,2,41,7
1243,Haoua Zongo,Féminin,64.0,Sahel,Soum,Déplacé interne,11,Soutien médical,40892.0,5,100,12
105,Mariam Kabore,Féminin,51.0,Sahel,Oudalan,Retourné,11,Soutien médical,46087.0,6,75,6
2019,Drissa Toe,Masculin,,Nord,Zondoma,Déplacé interne,3,Abri d'urgence,120987.0,6,53,10
1834,Assita Kone,Féminin,37.0,Nord,Zondoma,Retourné,1,Aide alimentaire,40748.0,5,40,3
2270,Maimouna Diallo,Féminin,36.0,Centre,Oubritenga,Déplacé interne,2,Aide alimentaire,45552.0,7,50,12
1641,Aissata Kabore,Féminin,38.0,Nord,,Déplacé interne,6,Aide alimentaire,,3,72,6
1362,Souleymane Sanon,Masculin,47.0,Centre,Kadiogo,Déplacé interne,1,Kit de survie,61020.0,5,52,7
1059,Rasmane Dabre,Masculin,32.0,Sahel,Oudalan,Déplacé interne,1,Aide alimentaire,30971.0,2,64,8
2372,Fatoumata Bambara,Féminin,47.0,Est,Gourma,Communauté hôte,7,Aide alimentaire,36107.0,1,61,10
558,Boureima Ilboudo,Masculin,39.0,Sahel,Séno,Réfugié,4,Soutien médical,15542.0,7,86,11
1642,Assita Bambara,Féminin,27.0,Nord,Zondoma,Communauté hôte,1,Aide alimentaire,34040.0,4,21,4
2545,Boureima Sanon,Masculin,35.0,Boucle du Mouhoun,Banwa,Déplacé interne,9,Soutien médical,23568.0,5,79,9
227,Aissata Sanon,Féminin,32.0,Boucle du Mouhoun,Banwa,Réfugié,10,Abri d'urgence,108963.0,6,74,12
232,Fatoumata Nana,Féminin,71.0,Sahel,Soum,Communauté hôte,9,Aide alimentaire,41445.0,3,89,2
2767,Safi Bambara,Féminin,35.0,Est,Tapoa,Réfugié,5,Aide alimentaire,43772.0,1,79,6
252,Oumarou Kone,Masculin,64.0,Sahel,Séno,Déplacé interne,4,Aide alimentaire,36833.0,5,100,6
112,Boureima Tapsoba,Masculin,57.0,Centre,Ganzourgou,Communauté hôte,3,Aide alimentaire,52787.0,4,43,7
52,Mariam Bambara,Féminin,20.0,Centre,Ganzourgou,Déplacé interne,2,Aide alimentaire,30222.0,1,67,8
2235,Rokia Kabore,Féminin,26.0,Centre,Ganzourgou,Déplacé interne,10,Soutien médical,32951.0,2,65,3
1887,Drissa Kabore,Masculin,64.0,Centre,Ganzourgou,Retourné,2,Kit de survie,46484.0,3,67,5
953,Mamadou Dabre,Masculin,,Sahel,Séno,Communauté hôte,8,Soutien médical,23967.0,7,74,3
555,Rokia Kone,Féminin,42.0,Centre,Kadiogo,Réfugié,2,Aide alimentaire,46135.0,3,58,9
1191,Adama Bambara,Masculin,55.0,Centre,Kadiogo,Déplacé interne,9,Soutien médical,27063.0,6,74,7
1919,Ibrahim Ouedraogo,Masculin,67.0,Sahel,Séno,Déplacé interne,8,Abri d'urgence,119046.0,1,100,12
